GEOID,HubName,HubDist
53029971600,9559342242,30874.488419106707
53029971700,6562979688,21851.847002783474
53029971800,6562979688,23242.84066251046
53029971900,6562979688,21486.973900564448
53029972100,6562979688,14186.07059134284
53029971302,6562979688,30269.396200317053
53029970402,9559342242,26813.514875687506
53029971301,6562979688,28506.989488810803
53029970401,9559342242,29916.131910627355
53063011500,358665780,37478.880001597296
53061052709,6562979688,15195.660531401205
53061053508,6562979688,23692.838418215957
53061051928,6562979688,15051.11322914464
53061052208,3518714008,22989.880819103404
53015000501,8389138771,56996.25608114433
53015000502,8389138771,57337.531060688234
53015000601,8389138771,55679.46626687447
53049950600,6403036421,26108.778497401057
53049950400,6403036421,35020.31536621244
53049950200,12196495276,29565.774100391067
53053072410,11363011015,13328.61687309278
53053061300,13071427976,999.5333530152557
53077002003,3518714008,220554.23051458024
53009002400,12462659239,124288.1602653781
53009002301,13361539355,61979.42812352126
53009002002,13361539355,68891.27559741179
53009002001,13361539355,72136.81508356103
53009002302,13361539355,59243.3386242365
53077001801,3518714008,223082.31636794243
53077003003,3518714008,126844.0914097522
53077002004,3518714008,218844.46177132326
53077002103,3518714008,216626.0797542921
53077002006,3518714008,219771.77178852994
53077001802,3518714008,225948.03560842408
53077002104,3518714008,210103.51698348924
53077002804,3518714008,164438.15551334043
53077000402,3518714008,165144.35168724088
53077000904,3518714008,166500.47185007393
53077000401,3518714008,166620.52967917753
53077000903,3518714008,167850.36988628077
53077003004,3518714008,141811.7262902118
53045960900,13900397768,21380.833723776515
53077000301,3518714008,168276.158476625
53077002005,3518714008,222031.78414956864
53077002201,3518714008,202506.8325778401
53077002202,3518714008,196328.37624753139
53077002803,3518714008,168621.58864751327
53077001503,3518714008,173036.51585175752
53077000302,3518714008,168163.54390489022
53077940007,3518714008,188938.43869445354
53077940008,3518714008,187484.9904739634
53077001504,3518714008,172022.24399942788
53053073132,13071427976,21279.107618808885
53053073127,13071427976,17863.85488743979
53053073130,13071427976,24168.021942368698
53053071413,13071427976,19769.59031190715
53053071416,13071427976,18366.296891653277
53053062502,13071427976,3839.8130444817925
53045940000,13900397768,36231.73551890683
53045960800,13900397768,23170.240939911164
53045961300,13900397768,19404.854178796053
53045960500,13900397768,32695.21701342748
53053070208,13071427976,23009.768116729527
53077003002,3518714008,155392.41111448855
53067010520,13900397768,2478.4848500760713
53067990100,2713355731,11389.951821346085
53035080300,13361539355,20502.706814947072
53035080400,13361539355,19020.702362677654
53035091201,13361539355,24322.589311595417
53053071412,13071427976,17354.622438191524
53053073129,13071427976,21769.18219102622
53053073133,13071427976,21469.901365887035
53053071212,13071427976,17549.564179498786
53053072508,11363011015,17968.79265570394
53053072801,10920467847,13879.80338126328
53053072909,13071427976,23601.933748730116
53053940013,13071427976,8182.3705924675105
53053071417,13071427976,17404.789481887376
53053062902,13071427976,6032.623740829656
53053072908,13071427976,20880.476637629326
53053071604,13071427976,10316.025060410284
53053063402,13071427976,7787.903562979324
53053071603,13071427976,9243.015491700926
53053072509,11363011015,15718.553466520214
53053073502,13071427976,13356.879608404144
53053072315,13071427976,11550.100445407606
53053062501,13071427976,2919.3335013746264
53053072314,13071427976,8591.618872009303
53053073131,13071427976,19806.261479886114
53053071414,13071427976,21189.871699577652
53053063302,13071427976,5529.4541987859
53053063301,13071427976,6211.556910987633
53053940012,13071427976,7858.7104910632115
53053072802,10920467847,15732.921717841755
53053073128,13071427976,19540.89543721745
53053071211,13071427976,17049.533240690325
53053073501,13071427976,13349.298641560163
53053071415,13071427976,21912.479908009984
53053070209,13071427976,26045.65510462342
53053063401,13071427976,6595.683125293866
53053062901,13071427976,4209.123043807988
53033007902,11004965702,1257.3346371923797
53063011702,358665780,32971.378082398674
53063014400,358665780,41546.79978562287
53063014500,358665780,43288.71979001571
53053073124,13071427976,22817.86477513459
53061040100,6562979688,3248.3781288046885
53061040300,6562979688,2157.1763969730464
53061040800,6562979688,915.7842358552915
53033001800,11609050926,2276.061429070839
53033001900,11609050926,2153.8842922396684
53033002000,11609050926,2848.151858773318
53033002100,11609050926,3638.996516016678
53033002400,11609050926,4834.415423318412
53033002600,11609050926,4003.3875283473485
53033002900,13361539355,2481.733383136058
53033028600,356551783,11364.593434231932
53033028700,356551783,12915.04469478614
53033028801,356551783,13370.839217388539
53033028802,356551783,13521.040837247452
53033028901,356551783,15018.77307102169
53033031908,3518714008,25168.043021531248
53033032005,3518714008,33797.744092848
53033032008,3518714008,34518.87273604269
53033031909,3518714008,26199.85110198205
53033025806,356551783,14758.796358398147
53033023404,3518714008,12287.773087501202
53033023403,3518714008,10369.135551267545
53077001502,3518714008,173991.24185439534
53077001202,3518714008,173075.5780079387
53077000902,3518714008,168514.30225118302
53077940006,3518714008,199294.28189770968
53033025005,3518714008,15910.125200728668
53033029102,356551783,18264.696329844865
53033030006,12097192054,12694.172939348076
53033030314,12097192054,10620.853129169189
53043960200,358665780,99445.23918162606
53043960300,358665780,142640.49217046428
53043960400,358665780,122895.49099190485
53043960100,358665780,102163.09164652752
53061053605,6562979688,19610.142137263447
53061051935,6562979688,17320.18062791262
53061050501,635748207,11031.336684224094
53061052807,6562979688,14366.987026523215
53061052710,6562979688,9695.778380244588
53061051932,635748207,11548.057599430489
53061051938,3518714008,13416.235385976815
53061041813,6562979688,8593.879803451448
53061051914,635748207,9094.501171604337
53009000900,13361539355,93868.16292399306
53009001000,13361539355,92747.68043218527
53025011401,6388426551,259294.70365478448
53033030313,12097192054,10931.733974765146
53033031604,3518714008,36559.06883405986
53077940005,3518714008,199704.95623507368
53033004302,53184121,6159.438850446086
53033010002,11035186711,3146.9993419584944
53033025302,11035186711,14542.129911757804
53033025006,3518714008,16432.423236836632
53033001702,11609050926,2797.8702789263293
53033023300,3518714008,8119.8568529493205
53033012000,356551783,2629.7881219906703
53033027800,356551783,9113.738059407098
53033032318,3518714008,8435.636826446307
53033032322,3518714008,6341.173119481696
53033032323,3518714008,3100.634704000253
53033032325,3518714008,2331.6487677615896
53033008002,53184118,1551.7807398570048
53071920801,358665780,213568.08521850102
53063013800,358665780,64395.85357843694
53073010302,13735106009,32083.277598104414
53061042005,6562979688,12621.148850367003
53061052104,6562979688,3768.692333938719
53061051500,635748207,11773.68829814972
53061040900,6562979688,2459.2224191354926
53061053505,6562979688,20848.99465233833
53011040412,2631801052,21626.107173515447
53011040416,2631801052,31575.357951301616
53011040413,2631801052,26506.102100223183
53011040712,2631801052,20046.902765816372
53011041333,2631801052,16881.00110274521
53011040608,2631801052,18956.941515426148
53011041329,2631801052,16120.063975372612
53053072503,11363011015,21111.550335428838
53073010406,9115152224,25899.845473899575
53073000807,9559342242,31150.48282509442
53073010504,9115152224,36075.5974180279
53073001102,9559342242,39527.86587720687
53073010407,13735106009,33650.485140628785
53073010410,9115152224,25782.526552768875
53073010408,13735106009,26867.06974292174
53073010409,9115152224,21974.22672331044
53073000809,9559342242,32814.059199988405
53073001203,9559342242,35835.65040070278
53073000302,9559342242,42654.05041371985
53073000301,9559342242,41754.358992307374
53073000904,9559342242,37081.27068072492
53073001204,9559342242,35830.92925553421
53073000808,9559342242,34132.73108870222
53073000401,9559342242,41127.230060011905
53073010405,9115152224,23317.875759410992
53011041003,2631801052,13151.509524239644
53033028000,356551783,8160.893642134397
53033028100,356551783,8893.959317684285
53033028200,356551783,10167.756719966572
53033028402,356551783,10472.45119186221
53033029304,356551783,18251.99233880437
53033029305,356551783,17141.523589136883
53033029405,356551783,20014.47460960807
53033028403,356551783,12220.855573032059
53033029407,356551783,19922.666844117317
53033029408,356551783,20347.556487662194
53033029504,356551783,21528.866983944237
53045960600,13900397768,26325.605625330332
53045961000,13900397768,17028.512099699758
53045960100,13900397768,54647.12896518797
53033023401,3518714008,9705.285189978433
53033007102,53184118,3212.7304712011305
53033007405,53184121,822.7249400887483
53033023808,3518714008,8380.192453481164
53033007403,53184121,1354.5226682271486
53045960301,13900397768,43584.917847595156
53033009400,11035186711,1958.0656393020006
53011041335,2631801052,17469.762193945746
53011040713,2631801052,20982.821116951563
53011041208,2631801052,10760.640446852296
53011041207,2631801052,11543.188888974342
53011041114,2631801052,14481.99624033881
53011042601,2631801052,8333.782138681818
53053072506,11363011015,13853.390947406207
53053072507,11363011015,12702.837397594982
53033005100,13361539355,3689.069522634281
53033005600,13361539355,3562.8277207175574
53029972000,6562979688,15084.610567079784
53033027701,356551783,12216.108102368697
53033029205,356551783,18011.39055652536
53073011000,8508815922,34873.14611084037
53053071207,13071427976,16126.106478641848
53053071209,13071427976,16568.296091322416
53053071210,13071427976,17473.969436165662
53053071304,13071427976,15956.160549696948
53065950900,358665780,112765.79725310444
53065950700,358665780,94865.44075570072
53065950300,358665780,125661.64443938975
53065951100,358665780,90354.43017092513
53065950200,358665780,126881.03235644194
53065950800,358665780,98455.09945642315
53065941000,358665780,96426.16812836465
53065950600,358665780,117077.15132932253
53065950500,358665780,123591.10644380779
53033022006,3518714008,6299.062879583881
53045960202,13900397768,34398.96758961727
53045960403,2713355731,32182.22626433572
53045960201,13900397768,49557.464227116565
53045961102,13900397768,21969.576814447442
53045961101,2713355731,19665.069452399457
53045960302,2713355731,46882.02152705729
53045960401,2713355731,43690.85692271729
53063004800,358665780,42900.457244431745
53011040907,2631801052,19279.276799725452
53045960402,2713355731,38865.59771232683
53033021903,3518714008,6192.882732291556
53033021904,3518714008,6032.667300054694
53033021905,3518714008,8690.144177267684
53033021906,3518714008,7955.646537064163
53057951000,9559342242,31686.316498247383
53057952100,9559342242,8606.348722028022
53063001100,358665780,48484.854340041566
53063001200,358665780,47430.011842702945
53063001300,358665780,46468.52500350249
53063001600,358665780,42929.4860997785
53057940600,9559342242,22558.2126591577
53045960700,13900397768,23976.744036797227
53045961200,13900397768,28410.262895950535
53033009500,11035186711,3812.6138410703575
53033032011,3518714008,34558.034000566855
53033032215,3518714008,12860.913063862017
53033001701,11609050926,2364.747015159535
53033010401,11035186711,5947.499397272143
53011040808,2631801052,16399.544510524578
53011040810,2631801052,15445.756879716986
53011041011,2631801052,12728.075818028945
53011041112,2631801052,13314.017259532564
53017950200,6388426551,180609.28446603328
53017950300,6388426551,205824.97644186253
53001950200,358665780,155382.82747701573
53001950400,6388426551,271975.7801957306
53001950100,358665780,134548.4609453305
53001950500,358665780,204115.31343818732
53033010701,356551783,941.079623588174
53033011001,11035186711,7737.204125875951
53033025601,11035186711,17421.07120480254
53033025805,356551783,15730.323692814447
53033030005,12097192054,13652.142628936002
53039950200,2631801052,122732.15343851532
53067010300,2713355731,2446.100784844154
53067011810,13900397768,13349.952965165883
53033025702,11035186711,19602.530488388737
53033025804,356551783,17288.77887673908
53033026001,356551783,10583.124243109609
53033028902,356551783,15781.55407597625
53033029001,356551783,16997.129915486978
53033024500,11035186711,8838.655630906245
53033024601,11035186711,9593.917409032667
53033022402,3518714008,6698.770075954854
53033031910,3518714008,23905.05962206208
53033022401,3518714008,5778.105188921125
53033026004,356551783,11839.012474060037
53033006703,53184118,3258.958122317188
53033029804,356551783,20242.253362566524
53033027901,356551783,8090.5869267702565
53033009801,356551783,4819.82952039859
53033030406,12097192054,11999.261453522884
53033004101,11004965702,6444.162435253083
53033004702,13361539355,429.62628092629245
53033032219,3518714008,14329.56325560442
53033004202,11609050926,6167.097940191952
53033007503,11004965702,511.890426349395
53033026102,356551783,9804.58427422274
53033025104,3518714008,19353.73966328918
53033031709,356551783,26184.047501679324
53053072901,13071427976,13202.704901112711
53053072903,13071427976,17300.133397473575
53061041812,6562979688,12002.413260490797
53061041810,6562979688,10433.834237179291
53061051926,3518714008,13616.00083547223
53061052114,6562979688,14653.123659862056
53061053604,6562979688,19503.217766146347
53061052906,6562979688,11188.830962594368
53037975500,3518714008,137649.31305999027
53037975700,3518714008,169715.94973828353
53037975600,3518714008,141557.32910652497
53037975300,3518714008,147744.0457584662
53037975402,3518714008,143999.26952824637
53053072106,13071427976,9170.441607184664
53053072107,13071427976,12019.142058370959
53053072108,13071427976,13731.710721332893
53053072109,13071427976,15189.697900963558
53063004400,358665780,45435.8286993378
53063004602,358665780,42341.27577382208
53053072111,13071427976,13869.87203456285
53053060800,11363011015,3466.53750129633
53053940008,12097192054,5219.307803218217
53077001000,3518714008,169872.19543020605
53077001300,3518714008,174844.81672832964
53077001400,3518714008,175853.86885725168
53005010500,358665780,245693.9339797875
53005010600,358665780,246447.925017304
53005010902,358665780,246247.24630111773
53005011002,358665780,245219.50315669642
53077001201,3518714008,172148.3520183688
53077001901,3518714008,231492.81633734377
53015000703,8389138771,53739.838768137415
53035090502,13361539355,20249.910214977055
53011041009,2631801052,15724.545341718718
53011041104,2631801052,15801.737658894419
53033024602,11035186711,10588.509715999193
53033024701,3518714008,13014.11881097715
53033025001,3518714008,15232.69755681961
53033025101,3518714008,18325.98432887764
53033030403,12097192054,10461.012218827758
53033022102,635748207,8888.112434845345
53033022201,635748207,7991.838034503173
53061052120,6562979688,12899.449294090464
53061041907,6562979688,7622.670177461927
53061041906,6562979688,7627.275032536169
53061041814,6562979688,8318.523929376648
53061052119,6562979688,12254.424857890157
53061050403,635748207,11288.773700635818
53061041815,6562979688,11401.101290588753
53061052505,6562979688,6800.393970378609
53061053510,6562979688,25328.391468803635
53061052808,6562979688,15017.185020097517
53061052810,6562979688,12381.222597364758
53061052008,6562979688,12125.05818323679
53061052121,6562979688,11686.928598168926
53061052010,6562979688,13568.48834967605
53061041610,6562979688,10636.245367751346
53061052009,6562979688,15024.890101396315
53061051934,6562979688,16320.441894919504
53061051936,3518714008,16677.046191236906
53061041816,6562979688,12568.935050352991
53061051933,6562979688,15771.361366138332
53061050502,635748207,10204.052609026814
53061051937,3518714008,15177.108535343144
53061052210,3518714008,22606.25452788707
53061050404,635748207,10768.211000839452
53061052809,6562979688,13271.618942807818
53061052211,3518714008,20063.066357185315
53061051931,635748207,13012.75794687761
53061052711,6562979688,12363.918929910518
53061052122,6562979688,14265.853960844819
53033029003,356551783,17495.4254131374
53033029004,356551783,17964.768302335626
53033029203,356551783,19358.199829610036
53033032003,3518714008,31946.239750903816
53033032800,3518714008,50111.02895908497
53033024902,3518714008,12003.511849500508
53033032002,3518714008,27749.51520958184
53033032102,3518714008,23618.28912038076
53033032500,3518714008,22919.647015701787
53011042900,2631801052,10207.56467803492
53011040203,2631801052,34038.65230507197
53011041317,2631801052,13413.946249581431
53011041310,2631801052,13229.56464544767
53011041600,2631801052,11218.566409160432
53011040905,2631801052,23254.139054183488
53011040201,2631801052,39496.693133058965
53011040504,2631801052,35408.614741154124
53011040605,2631801052,22418.27241365607
53011041005,2631801052,17038.887099113606
53011040102,2631801052,38887.17851499368
53011040403,2631801052,27676.283341075137
53011041400,2631801052,19130.600043977483
53011043100,2631801052,9991.04921578843
53011041105,2631801052,14592.780260099555
53011040604,2631801052,20692.275200035896
53011041500,2631801052,22414.021571110577
53011041309,2631801052,12206.128247282952
53009001702,9559342242,69146.24056500223
53009001701,13361539355,75926.75607572644
53009001901,9559342242,68848.75640782127
53077003100,3518714008,159136.61014378798
53015001503,2631801052,45554.94372367693
53015001504,2631801052,40630.99690988355
53015002003,8389138771,41207.28280610631
53015980000,8389138771,59462.46663279525
53015000902,8389138771,50865.82215346458
53011040511,2631801052,30583.97209890892
53009001902,9559342242,65604.38923946723
53033032311,3518714008,11256.961955529801
53033000900,635748207,4972.434930508184
53053071408,13071427976,15132.232020362222
53053071411,13071427976,19435.888552642402
53053071503,13071427976,12360.85687348517
53053071504,13071427976,10998.192084826025
53061041809,6562979688,9755.484712768837
53061052708,6562979688,11367.654997239188
53061053507,6562979688,21762.94767607099
53061040500,6562979688,2478.617840140284
53067010400,2713355731,4456.419099970338
53061040400,6562979688,1070.7437093591784
53053060908,11363011015,6465.588673416789
53053060907,11363011015,5660.657167492662
53053061502,12097192054,187.91126250246097
53033006000,13361539355,3279.327506573988
53033006600,53184121,2541.9362608946085
53033006800,13361539355,3851.6865881074655
53033006900,13361539355,3739.367125696468
53035092802,12097192054,22617.088037657533
53035092803,11363011015,20101.492490604167
53033000300,635748207,1742.828370022912
53033000700,635748207,2657.0054850913657
53033000800,635748207,3864.4985579330823
53011041325,2631801052,15633.613725113413
53011042800,2631801052,9510.268711901937
53015000901,8389138771,50171.33900012321
53035092902,11363011015,24503.298379960343
53035080700,13361539355,23801.31299470906
53035080900,356551783,25344.613894929225
53035081000,356551783,22830.108354361677
53035081100,356551783,22207.93364274008
53035081200,356551783,21132.17195886229
53035081400,356551783,20727.562035835468
53061051804,6562979688,13820.7172089806
53061051803,6562979688,14346.279772422997
53053071505,13071427976,12619.929408719918
53021020501,358665780,243669.72302177094
53063010601,358665780,53054.72447658202
53063010401,358665780,59923.14539548411
53061041701,6562979688,9644.421611150688
53061041805,6562979688,7000.823760615263
53033030308,12097192054,8799.22217081174
53033031301,13071427976,30083.61891288578
53033031906,3518714008,25595.83144854532
53033032104,3518714008,19563.199710166304
53033032315,3518714008,11625.117186461126
53033032401,3518714008,15998.95669149478
53033000402,11609050926,1144.7902958729014
53033000500,11609050926,2647.6718109724366
53033001100,635748207,2476.5137252769855
53033001300,11609050926,1380.2853296004243
53033001500,13361539355,3614.3771817719526
53053061002,11363011015,5549.34458868568
53053061100,11363011015,3657.4696227007803
53053061200,11363011015,2203.0789528318296
53053061400,13071427976,628.4249870949608
53053061601,12097192054,1181.9228518001414
53053061602,13071427976,950.54156196146
53053061700,13071427976,965.8558414847254
53053061800,13071427976,1995.8518642826339
53005010701,6388426551,328869.7981329679
53005010703,6388426551,323712.50530379097
53005010814,358665780,256196.26983121366
53005010811,358665780,252176.59502720623
53005010807,358665780,258943.21321492177
53005011504,358665780,244841.4375319362
53011040910,2631801052,21011.66228513208
53011040414,2631801052,28772.928680021912
53011040909,2631801052,19134.312920458287
53011040709,2631801052,20600.9523851161
53035090901,13361539355,11725.403879337138
53007961301,3518714008,135451.45539663202
53007960801,3518714008,133776.94943123887
53035092102,356551783,27528.93509090263
53035091205,13361539355,21256.53032921941
53035092101,11363011015,32384.36593004454
53035091701,13361539355,17335.80177592404
53035091702,13361539355,18367.015230864457
53035091002,13361539355,12850.382277615156
53035091206,13361539355,22072.62368425493
53035091001,13361539355,14765.901666618556
53035090902,13361539355,10191.597014857545
53063001000,358665780,50029.93429543502
53005010400,358665780,246588.19667094047
53003960200,358665780,152897.02929689924
53053072310,13071427976,7391.589962052585
53063013700,358665780,54303.35192422772
53063012200,358665780,39360.97779374124
53063012402,358665780,33316.19460573666
53063012300,358665780,39681.26119878291
53063013300,358665780,32557.940620361776
53063014200,358665780,71324.77035932604
53063013401,358665780,40658.20980935322
53063011400,358665780,30831.955335442606
53063003900,358665780,47806.2387173047
53063014100,358665780,70603.13830784462
53063010304,358665780,56509.67731788772
53063014300,358665780,49280.81687605527
53063003800,358665780,50314.607534970346
53063004900,358665780,45036.53331936882
53063013201,358665780,22081.822617166777
53041971700,8389138771,37623.06708129267
53005010708,358665780,249421.4798207265
53005010705,358665780,249780.47894031391
53005010707,358665780,251301.94694195973
53035091500,13361539355,22169.54157850173
53035091600,13361539355,19843.255350329302
53035091204,13361539355,22328.80222156633
53007960600,3518714008,126760.05820750675
53007960100,6388426551,132158.23000988428
53007961200,3518714008,146028.64990393608
53007960700,6388426551,186393.25588670923
53073000501,9559342242,39167.13864495243
53073000502,9559342242,39497.13296882241
53067012221,2713355731,7651.494780833022
53067011822,13900397768,11705.025464093873
53033027400,356551783,6584.82288381225
53033027500,356551783,6167.172769335733
53033027600,356551783,6535.904779106183
53063011701,358665780,36415.33708201519
53033027702,12097192054,12739.77656037273
53061041808,6562979688,9644.74381038498
53017950600,6388426551,200885.7790169861
53017950700,6388426551,202546.3145743648
53017950800,6388426551,204157.80731447868
53035091800,13361539355,18105.540120115704
53035090201,13361539355,25504.55783588305
53035092704,356551783,11861.778436326975
53035090102,13361539355,20094.565179280213
53035090300,13361539355,26057.316366302817
53035090400,13361539355,23135.141595698446
53051970200,358665780,87200.61399428624
53051970400,358665780,64903.687570154376
53051970300,358665780,60997.9845546825
53051970500,358665780,51068.05348911257
53051970100,358665780,123806.07627505026
53011042602,2631801052,9715.128404732719
53011040305,2631801052,32344.171107468672
53011040304,2631801052,27809.500699212236
53011040303,2631801052,28339.631709566107
53011040715,2631801052,23633.531540292235
53011041337,2631801052,13928.023683473055
53011041336,2631801052,14790.418065219583
53011040811,2631801052,19656.383314072667
53011040812,2631801052,19005.98526169669
53011041334,2631801052,18562.220178578198
53011040513,2631801052,26650.851703818204
53011040512,2631801052,28181.349254764646
53011041113,2631801052,13434.884146772138
53011040714,2631801052,19951.01820009348
53041970600,9213346422,3441.474911198308
53041970900,8389138771,2707.845497296508
53041971400,8389138771,3643.1508808535127
53041971900,8389138771,60732.52758650485
53041970200,9213346422,3432.8277095099293
53041970800,8389138771,2934.644174669483
53061990002,6562979688,9732.657375609018
53061051927,6562979688,15817.244103463756
53061052706,6562979688,7695.151109089737
53061052707,6562979688,9127.50546501407
53061051922,635748207,13613.419337563768
53061051921,6562979688,17333.066874512726
53061053509,6562979688,21100.738165496616
53061053603,6562979688,16617.497926456505
53061052905,6562979688,10522.620521896823
53061041303,6562979688,4724.586898167197
53061052605,6562979688,11903.263377070836
53017950101,6388426551,149668.6153623783
53061053801,3518714008,56842.68033252805
53061940002,6562979688,14749.758128890977
53061052204,3518714008,22918.378460664288
53061051802,635748207,14662.418666670428
53061042001,6562979688,10515.186942573911
53061052108,3518714008,17663.599066413484
53061041901,6562979688,9701.244642006555
53061042003,6562979688,14290.95271080107
53061041000,6562979688,1827.0286160305425
53061051912,3518714008,12838.830714742411
53061052007,6562979688,15280.24880184416
53067012720,9213346422,15175.522119204916
53067012620,9213346422,17744.478056235006
53067012412,11787663735,21547.30579080878
53067012530,11787663735,17646.119458003213
53067012510,13071427976,48983.49983396141
53067012710,9213346422,11931.404638467779
53033023100,3518714008,7710.203157622446
53061041100,6562979688,3588.7157629747535
53061041201,6562979688,3940.206821156556
53061041301,6562979688,7884.732875117716
53061041500,6562979688,4253.48998064567
53033011101,11035186711,7891.6354962887435
53033023201,3518714008,6104.106850981639
53039950103,2631801052,157560.27685573595
53039950101,2631801052,178313.74028363646
53039950301,2631801052,93756.39112939278
53039950102,2631801052,143300.4890618745
53039950302,2631801052,100153.11388188353
53001950302,6388426551,267107.4673140631
53001950301,358665780,193333.2141219545
53001950303,6388426551,276691.0260315236
53009001400,13361539355,84477.74745555011
53009940000,11885264935,105942.65373663732
53009002100,13361539355,70726.93292652305
53009001200,13361539355,91107.15408672804
53009001300,13361539355,88873.19293487507
53009001800,13361539355,70742.15717530872
53009000300,12196495276,115093.87915903796
53063012401,358665780,36810.6961060402
53063010504,358665780,43911.39826749491
53063011202,358665780,40333.049407059836
53063005000,358665780,44530.26709396013
53063010301,358665780,57522.72726366577
53063013600,358665780,52431.11295118126
53063003100,358665780,44881.47279409288
53063002502,358665780,44691.317734667566
53063010303,358665780,55397.47881465454
53063014002,358665780,64347.54447925387
53021020102,358665780,235130.8567281629
53011040809,2631801052,16284.014194557956
53011041010,2631801052,14273.220011556452
53041971502,8389138771,23440.844290125806
53041971501,8389138771,16186.369429245093
53075000602,358665780,105531.16001791568
53075000601,358665780,109917.33584037368
53075000202,358665780,110613.69451583113
53075000201,358665780,105524.20295442807
53011043000,2631801052,10653.899502034517
53011040507,2631801052,29624.05943289446
53033024200,11004965702,6639.043427024911
53033026600,356551783,2411.695790429736
53033032207,3518714008,11526.098569558877
53033031204,12097192054,25001.921719310332
53003960400,358665780,144361.79800920477
53063010201,358665780,44168.88149583825
53063010305,358665780,47637.146619745756
53063000301,358665780,43820.8774452731
53053071902,13071427976,12151.701801138994
53053071409,13071427976,16168.283286390333
53053073001,13071427976,30953.26763759076
53053073200,13071427976,50951.030472219565
53053940005,12097192054,5990.420639722979
53053060300,11363011015,7645.02456411094
53053060400,11363011015,4174.1053613167705
53053060600,12097192054,1488.7970480965203
53053060700,11363011015,2077.9989182382283
53035091900,13361539355,21582.36870490223
53035092200,356551783,21044.02297107419
53035092300,356551783,19563.386374022262
53021020802,358665780,195172.03094958974
53021020608,358665780,225933.90592874333
53021020607,358665780,238668.37597379
53021020801,358665780,216481.41235639266
53021020504,358665780,240896.00012229217
53005011801,3518714008,251069.59254491777
53021020404,358665780,240226.45582848284
53021020401,358665780,240631.30751432656
53021020402,358665780,239465.64838207755
53005011702,3518714008,244127.05750897224
53021020101,358665780,238415.0370643195
53005011802,3518714008,227667.34765112723
53021020403,358665780,239676.37275769227
53021020202,358665780,238458.96457296645
53021020201,358665780,239308.04760566584
53077003400,3518714008,163594.86146472476
53063004601,358665780,43477.873378081655
53005010817,358665780,249816.55829723066
53021020503,358665780,242321.95736960173
53005010818,358665780,249653.72742749672
53005010819,358665780,248362.87094090463
53021020103,358665780,237013.36431101247
53005011701,3518714008,241364.9653802979
53005011506,358665780,249305.10885328587
53005010203,358665780,242371.56369467222
53005010820,358665780,246380.88487159132
53005010815,358665780,249232.15828395454
53005010816,358665780,248000.21637495715
53005011505,358665780,246722.082480546
53011041107,2631801052,15397.40318560501
53063010800,358665780,46055.724352381905
53063011102,358665780,45476.41975221753
53063012500,358665780,35734.89077660318
53063012600,358665780,34317.51142153277
53063012701,358665780,32715.276111086394
53063012702,358665780,32707.698223568936
53063012801,358665780,33831.74830038086
53027001000,12196495276,1566.6917250338222
53027001100,12196495276,865.4854109939507
53031950202,13361539355,40252.59188357393
53031950602,9559342242,46893.831658914474
53031950400,6562979688,37705.836021988755
53027001200,12196495276,1952.205249990146
53049950801,12196495276,45292.08951073169
53049950701,6403036421,36140.919890971854
53053070403,13071427976,25637.980387788797
53053070313,13071427976,19654.723123325733
53053070314,13071427976,19417.274978361853
53053070316,13071427976,17618.841972683986
53033005305,53184121,5399.580947489635
53013960200,358665780,177081.16410949983
53067011821,13900397768,12504.662702067833
53067012730,9213346422,20803.116805464106
53067012211,2713355731,4896.687456506636
53037975201,3518714008,104709.62231296289
53037975101,3518714008,90112.62165307601
53037975103,3518714008,105228.21337764034
53037975104,3518714008,99536.34324258767
53037975203,3518714008,128658.6682736865
53037975102,3518714008,102798.18972212866
53037975202,3518714008,144396.8544941649
53037975404,3518714008,141321.76376710198
53037975403,3518714008,142896.91844204118
53053072603,10920467847,19437.719743975867
53061041704,6562979688,12185.81687587423
53053072907,13071427976,16882.447858905995
53009000600,12196495276,113236.51210778413
53009001500,13900397768,109128.91351003973
53009000700,8508184533,127346.41026341074
53009001600,9559342242,75795.18026160235
53009001100,13361539355,91354.40584451181
53033010200,11035186711,7311.689592647415
53033010800,356551783,1867.777493007782
53033010900,356551783,3666.2572157866744
53015001501,2631801052,55952.736099444024
53015002100,8389138771,56267.6782377156
53009000800,8508184533,128480.81084396696
53061042006,6562979688,11219.651956426396
53061050102,6562979688,14566.987084975668
53053073122,13071427976,20315.43033537185
53061050600,635748207,9132.184019314438
53061050900,635748207,7842.114587416642
53033029406,356551783,21152.802705119444
53061041904,6562979688,6941.736918627298
53033029901,12097192054,14206.88197225877
53033029902,12097192054,15447.303163033384
53033030404,12097192054,12621.521501496154
53033030501,12097192054,17474.11335122402
53033030503,356551783,24233.321841582223
53061041905,6562979688,9005.361508242038
53061042004,6562979688,13019.111461302264
53033009600,356551783,6321.385290303996
53033009701,356551783,5461.885612395405
53033009702,356551783,4732.821347922291
53033009900,356551783,4522.331631739056
53073000600,9559342242,38706.4221793687
53073010301,13735106009,29818.02658685654
53073010303,13735106009,30228.904571142546
53063000900,358665780,50471.91489114381
53063002300,358665780,48906.51288900596
53063002400,358665780,46915.700452913225
53033023801,3518714008,9736.23570643211
53033026700,356551783,4128.649716092034
53033026801,356551783,3465.3370020507937
53077001601,3518714008,174920.50958329905
53077002801,3518714008,163095.01631650925
53077002101,3518714008,211489.88002929417
